"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneName","threshold"
"ENSG00000172733",22.8352267582134,-1.7073729730904,0.415886944902018,-4.10537766097143,4.0365486813185e-05,0.000383570481174607,0.000383570481174607,TRUE
"ENSG00000076604",1032.78852471171,-1.04060519606857,0.25351164535859,-4.10476289795934,4.04729770500554e-05,0.000384404568679508,0.000384404568679508,TRUE
"ENSG00000077942",100.988000211532,-1.92973864137233,0.470354329470019,-4.10273387628153,4.08296788915705e-05,0.000387226609293158,0.000387226609293158,TRUE
"ENSG00000168209",613.513293182476,-1.22459524320616,0.298551264144491,-4.10179218873944,4.09962391306894e-05,0.000388617242007444,0.000388617242007444,TRUE
"ENSG00000092969",20.7772205312548,-1.68943767899579,0.411947721009573,-4.10109728209063,4.11195634101054e-05,0.000389596874117418,0.000389596874117418,TRUE
"ENSG00000276368",104.935610718604,-1.76797903420243,0.431393245520431,-4.09830022273424,4.16195233942157e-05,0.000393568907208444,0.000393568907208444,TRUE
"ENSG00000125968",176.241470586493,1.91730903497603,0.468362656769546,4.0936419829035,4.24649839288123e-05,0.000401174768230577,0.000401174768230577,TRUE
"ENSG00000004776",8.88636686791654,-4.181210170545,1.02173574342806,-4.0922618176364,4.27185935289713e-05,0.000402984932376106,0.000402984932376106,TRUE
"ENSG00000170961",1484.4952341373,-1.15531702228284,0.282353037585671,-4.09174639012797,4.28136728952472e-05,0.00040368656082419,0.00040368656082419,TRUE
"ENSG00000118939",419.901168806579,1.00805699930911,0.246637728258304,4.08719706602783,4.36616231140024e-05,0.000410490833702957,0.000410490833702957,TRUE
"ENSG00000183779",2271.20897262688,-1.02495660800866,0.250799202427394,-4.08676183212897,4.37435762135405e-05,0.000411063128957989,0.000411063128957989,TRUE
"ENSG00000131127",10.2441002210652,-3.97884142149301,0.975493813012314,-4.07879718806867,4.52693067443142e-05,0.00042315734046375,0.00042315734046375,TRUE
"ENSG00000278828",1062.07607975485,-1.66935481812673,0.409412613185387,-4.07743866301164,4.55345366701274e-05,0.000425228893932382,0.000425228893932382,TRUE
"ENSG00000233806",19.9414194612804,-2.23412129370762,0.548123349935523,-4.07594621533716,4.58276113743728e-05,0.00042755626516215,0.00042755626516215,TRUE
"ENSG00000100068",128.583960667859,-1.13025865964164,0.277359031253806,-4.0750742982202,4.59996582313997e-05,0.000428956162531833,0.000428956162531833,TRUE
"ENSG00000154240",27.0548110678399,-1.73400274487943,0.425804221685498,-4.07230050001753,4.65510674765652e-05,0.00043333727664825,0.00043333727664825,TRUE
"ENSG00000163016",143.666592870401,-2.16376587356002,0.531736263757124,-4.06924639344956,4.71654477845167e-05,0.000438151055907714,0.000438151055907714,TRUE
"ENSG00000280239",21.6342710878036,-2.13775517588931,0.525521755068469,-4.06787189164183,4.74444514794619e-05,0.000440323350498823,0.000440323350498823,TRUE
"ENSG00000128298",12.6327692585821,-2.06956502222596,0.5090769196744,-4.06532871996954,4.79648091279818e-05,0.000444517972046823,0.000444517972046823,TRUE
"ENSG00000215717",746.767804276106,1.11199509685011,0.273658232575356,4.06344470760221,4.83537804277896e-05,0.000447909911905686,0.000447909911905686,TRUE
"ENSG00000261959",61.4680556606672,-1.38334527573638,0.340511893354116,-4.06254613344082,4.85403506689555e-05,0.000448785347412974,0.000448785347412974,TRUE
"ENSG00000241484",52.2615715233433,-2.29209782098969,0.56451602070055,-4.06028834778729,4.90121491884336e-05,0.000452932652618609,0.000452932652618609,TRUE
"ENSG00000100191",282.227578225605,-4.18418690562701,1.03148456792477,-4.05647067899923,4.98198134337335e-05,0.000459090993451971,0.000459090993451971,TRUE
"ENSG00000237940",36.6246908935653,-2.2877912675826,0.564486581992046,-4.05287094603577,5.05929142860629e-05,0.000465774898802616,0.000465774898802616,TRUE
"ENSG00000267508",6.32120565775401,-4.53663312356834,1.11948992283132,-4.05241086234581,5.06925403006225e-05,0.000466471846777649,0.000466471846777649,TRUE
"ENSG00000224003",70.3552178978651,-1.30066064909696,0.321075609746599,-4.05094815555586,5.10105099204084e-05,0.000469176383461341,0.000469176383461341,TRUE
"ENSG00000231889",157.753117789309,-1.19449901662975,0.29494244151181,-4.04993940684498,5.1230896483377e-05,0.000470981259089754,0.000470981259089754,TRUE
"ENSG00000065361",585.994031020415,1.7190053623799,0.424472009624679,4.04974962636489,5.12724595387786e-05,0.000471072852403815,0.000471072852403815,TRUE
"ENSG00000198576",21.6882513433493,3.42582708213087,0.846726941899733,4.04596442206577,5.21081472626457e-05,0.000477919456008621,0.000477919456008621,TRUE
"ENSG00000200959",198.597672195327,1.07312619750093,0.265539639893561,4.04130320403793,5.31549781625536e-05,0.000486148648776563,0.000486148648776563,TRUE
"ENSG00000162241",99.6446009271653,-1.08414713240019,0.268688103729175,-4.03496514119195,5.46104045755806e-05,0.000498524475102644,0.000498524475102644,TRUE
"ENSG00000122547",227.896661760852,1.07129682968182,0.265579120050764,4.03381421505216,5.48787129495619e-05,0.000500505156128862,0.000500505156128862,TRUE
"ENSG00000184557",53.4991534706209,-1.53018264234469,0.38047861416438,-4.02173101293833,5.777200985782e-05,0.000523708238130001,0.000523708238130001,TRUE
"ENSG00000197506",7.26589452949693,-3.66172556173823,0.910617167523017,-4.02114707731521,5.79154286386087e-05,0.000524520642370753,0.000524520642370753,TRUE
"ENSG00000123358",852.592103772102,-1.26535431336793,0.31473437405018,-4.0203880405074,5.81023576039836e-05,0.000525969299405792,0.000525969299405792,TRUE
"ENSG00000171450",17.3861767525672,-1.97213972616051,0.490690045489702,-4.01911500811544,5.84171523526539e-05,0.000528278937748993,0.000528278937748993,TRUE
"ENSG00000070081",945.694685344089,1.22857751605884,0.305802358422765,4.01755409080382,5.88053397228958e-05,0.000531100194190248,0.000531100194190248,TRUE
"ENSG00000121690",30.2502473421069,2.19661301989264,0.546939312657914,4.01619150252329,5.91462000796447e-05,0.000533684292157793,0.000533684292157793,TRUE
"ENSG00000173275",153.372915457347,1.03836479804427,0.258716979195549,4.01351624185217,5.98208842794055e-05,0.000539522397115693,0.000539522397115693,TRUE
"ENSG00000130751",62.1753897357529,-1.74407512617618,0.434564145242191,-4.01338938168534,5.98530579241622e-05,0.000539563003450411,0.000539563003450411,TRUE
"ENSG00000170681",61.7338327994109,-1.07715119675113,0.268468438175711,-4.01220793055062,6.01534795821684e-05,0.00054202065544025,0.00054202065544025,TRUE
"ENSG00000286873",108.77232360198,1.39356716178838,0.347413349147976,4.01126544275305,6.03941604451252e-05,0.000543686858042243,0.000543686858042243,TRUE
"ENSG00000257167",191.093432954068,-1.06168087965082,0.264707096340869,-4.01077604010915,6.05194974233832e-05,0.000544563765693839,0.000544563765693839,TRUE
"ENSG00000163430",1198.13192695462,-1.25616969041096,0.313464862989776,-4.00737000769343,6.13986349425746e-05,0.000551964952856276,0.000551964952856276,TRUE
"ENSG00000187961",388.320476760856,-1.11231493230374,0.278025922940959,-4.00075978720859,6.31394274138534e-05,0.000565009497541407,0.000565009497541407,TRUE
"ENSG00000228727",26.8242636883715,-1.97919432148828,0.49496728890142,-3.9986366086557,6.37084063806602e-05,0.000568795886454438,0.000568795886454438,TRUE
"ENSG00000145700",52.8904525990306,1.94548809052598,0.487029084574778,3.99460350961293,6.48026060487479e-05,0.000578035688629705,0.000578035688629705,TRUE
"ENSG00000113594",14.7044189732742,-2.26569574517118,0.567372571729336,-3.99331208109937,6.51567203653742e-05,0.000580663112616285,0.000580663112616285,TRUE
"ENSG00000273654",59.4835174804206,1.62530047334576,0.407030656653485,3.9930664847425,6.52242706988996e-05,0.00058099956800267,0.00058099956800267,TRUE
"ENSG00000197852",243.769460451318,-1.18371457190673,0.296521667117223,-3.99200025891793,6.55183012557108e-05,0.000583352217436121,0.000583352217436121,TRUE
"ENSG00000127399",239.412855309607,-1.00145186286432,0.251046596655066,-3.98910750517083,6.63223606728602e-05,0.000589166155243782,0.000589166155243782,TRUE
"ENSG00000166793",141.010405234751,1.08495273667765,0.272044896898927,3.98813853538572,6.65937735356631e-05,0.000591253723555726,0.000591253723555726,TRUE
"ENSG00000135046",153.968496484228,5.20002784661038,1.30482143344677,3.98524097881668,6.74116772534588e-05,0.000596912270584508,0.000596912270584508,TRUE
"ENSG00000273295",127.117878251461,-1.11104785551893,0.278790792131958,-3.98523870541983,6.74123226894408e-05,0.000596912270584508,0.000596912270584508,TRUE
"ENSG00000166949",649.998841917421,1.41115180558825,0.354141833572484,3.98470802320341,6.75631478250436e-05,0.000597737667622743,0.000597737667622743,TRUE
"ENSG00000105383",18.9471737895652,3.05962952912288,0.768751961494416,3.97999573643378,6.89165042276382e-05,0.000607505839030162,0.000607505839030162,TRUE
"ENSG00000142669",1948.68340590107,1.19302600702411,0.299829558335168,3.97901398930946,6.92016694699028e-05,0.000609743946223965,0.000609743946223965,TRUE
"ENSG00000179222",2968.99484769474,1.12893794891381,0.283983800285041,3.9753603824608,7.0272760806813e-05,0.000618064304452885,0.000618064304452885,TRUE
"ENSG00000197951",116.18530514383,-1.15707554814697,0.291388533876114,-3.97090281060581,7.16007859933104e-05,0.000628610412464457,0.000628610412464457,TRUE
"ENSG00000179750",199.417398147129,1.16742655262965,0.294191822561042,3.96824949948234,7.24025100257764e-05,0.00063479161105783,0.00063479161105783,TRUE
"ENSG00000274020",105.6745684383,1.05996650804582,0.267326493933707,3.96506344151837,7.33764289542149e-05,0.000642463847408278,0.000642463847408278,TRUE
"ENSG00000247708",210.031613370533,-1.08163588445018,0.273244671708414,-3.9584884773322,7.54255791151223e-05,0.000659813085314387,0.000659813085314387,TRUE
"ENSG00000116396",518.509578945973,-1.11891156080978,0.283113835667606,-3.95216135647803,7.74484870456792e-05,0.000675525578018473,0.000675525578018473,TRUE
"ENSG00000159247",71.6345681449825,1.42748058848841,0.361228673948346,3.95173664616816,7.75860966737277e-05,0.000676285784104165,0.000676285784104165,TRUE
"ENSG00000212402",85.3017956078012,1.25015853337532,0.316435336131884,3.95075514845243,7.79049949372385e-05,0.000678762062681507,0.000678762062681507,TRUE
"ENSG00000164342",104.154170327722,1.15461778883853,0.292303592001444,3.95006363395228,7.81304185055516e-05,0.000679930033682736,0.000679930033682736,TRUE
"ENSG00000159905",30.6861075246363,-1.5412240494518,0.39028379326952,-3.94898296068233,7.84839374315102e-05,0.000682281897448515,0.000682281897448515,TRUE
"ENSG00000244471",11.6744329897083,6.19237363334446,1.56860842842934,3.94768606435766,7.89101854942923e-05,0.000685681687590555,0.000685681687590555,TRUE
"ENSG00000272196",1245.57102474967,-2.40513617021778,0.609912377629349,-3.94341262521387,8.03302667866376e-05,0.000695541683868848,0.000695541683868848,TRUE
"ENSG00000116141",115.716525465185,-1.12223635104141,0.284649258170114,-3.94252336456373,8.06287926246494e-05,0.000697816612245024,0.000697816612245024,TRUE
"ENSG00000260563",45.2001213594717,-1.27804904599599,0.324201785750377,-3.94214067340159,8.07575849775293e-05,0.000698079763769216,0.000698079763769216,TRUE
"ENSG00000011422",85.0158877342917,1.7684266243385,0.448585919330253,3.9422249966713,8.07291898081135e-05,0.000698079763769216,0.000698079763769216,TRUE
"ENSG00000106948",141.342895695609,-1.12992448515465,0.286769528214735,-3.94018322723801,8.14193982245969e-05,0.000702165787696336,0.000702165787696336,TRUE
"ENSG00000251372",91.9688378332312,1.48920679478275,0.378044758153862,3.93923407920035,8.17421479293876e-05,0.000704637551934186,0.000704637551934186,TRUE
"ENSG00000163517",90.7999436377814,-1.06421360154297,0.270167821573079,-3.93908347539865,8.17934704966123e-05,0.00070476839647081,0.00070476839647081,TRUE
"ENSG00000225813",43.057960106275,1.57617413029663,0.400312324403154,3.93736099093783,8.23826268020473e-05,0.000709531289758446,0.000709531289758446,TRUE
"ENSG00000204264",14.992188313631,-2.98432624867395,0.758000573432922,-3.93710289051389,8.24712518954112e-05,0.000709594483424649,0.000709594483424649,TRUE
"ENSG00000278963",93.4749498730339,-1.12740252215024,0.286443732176592,-3.93586032964828,8.28991781459073e-05,0.000712092984434823,0.000712092984434823,TRUE
"ENSG00000186280",163.994902254141,-1.220230931157,0.310063509006595,-3.93542256896488,8.30504380549939e-05,0.000713078155717449,0.000713078155717449,TRUE
"ENSG00000166961",216.197729050322,-1.52184504957913,0.387067362636314,-3.93173177716109,8.43361318214378e-05,0.000722572470602401,0.000722572470602401,TRUE
"ENSG00000163395",104.106353242564,4.80314552630057,1.22166233229302,3.93164739497635,8.4365745273749e-05,0.000722572470602401,0.000722572470602401,TRUE
"ENSG00000232653",80.6805745586174,1.67408354428142,0.425800922338089,3.93161089245406,8.43785586728379e-05,0.000722572470602401,0.000722572470602401,TRUE
"ENSG00000204604",140.91121078781,-1.2182398604493,0.30992308859461,-3.93078123341367,8.46702884403249e-05,0.000724434380999516,0.000724434380999516,TRUE
"ENSG00000185070",162.188970675799,-1.09385492604822,0.278641148053434,-3.92567621002785,8.64864299194678e-05,0.000738634711602056,0.000738634711602056,TRUE
"ENSG00000160293",10.2448485468036,-2.51033507914063,0.640770005003305,-3.91768506568544,8.94034035336074e-05,0.000760924035574776,0.000760924035574776,TRUE
"ENSG00000150787",285.77676654738,1.07456808764181,0.2745051903934,3.91456382337188,9.05677797570797e-05,0.000768820695465083,0.000768820695465083,TRUE
"ENSG00000255750",3.59926923755972,-6.59559545733529,1.68514767601395,-3.9139569494209,9.07958304793566e-05,0.000770421191695811,0.000770421191695811,TRUE
"ENSG00000167554",12.4501873004202,-2.24238458667631,0.573277162637529,-3.91151912690811,9.17173910441817e-05,0.000777902308817094,0.000777902308817094,TRUE
"ENSG00000082497",40.0627813378508,-1.44560690279811,0.369866948195777,-3.90845116020728,9.28897203720657e-05,0.000785453884447056,0.000785453884447056,TRUE
"ENSG00000188707",63.1101957262299,-1.15564871822369,0.295837259048569,-3.90636636487348,9.36944214362416e-05,0.000790886373846439,0.000790886373846439,TRUE
"ENSG00000197937",8.84484574495789,-2.84512804640986,0.728510076302785,-3.90540658112649,9.40670931466238e-05,0.000793688554420605,0.000793688554420605,TRUE
"ENSG00000223839",17.4931632517678,-2.86898303083632,0.734886300343141,-3.90398219356751,9.46227457131373e-05,0.000796653246399165,0.000796653246399165,TRUE
"ENSG00000243753",34.6011517200423,-1.42383223633844,0.364870145096746,-3.90229854503692,9.52835328118776e-05,0.000801870352308503,0.000801870352308503,TRUE
"ENSG00000181355",41.0475844883829,2.21494990171208,0.568102858060789,3.89885364997596,9.66491649844289e-05,0.000811262190284709,0.000811262190284709,TRUE
"ENSG00000171451",25.1841676299723,2.55288683146086,0.654940295831893,3.89789244562855,9.70334925751441e-05,0.000813799135472985,0.000813799135472985,TRUE
"ENSG00000198743",2528.68175976444,1.01681907881114,0.260924436131028,3.89698678241285,9.73969325488689e-05,0.000815790836095037,0.000815790836095037,TRUE
"ENSG00000258653",46.1916710531376,1.54120522469437,0.395548082661192,3.89637895429894,9.76415725118922e-05,0.000817130052536217,0.000817130052536217,TRUE
"ENSG00000155530",229.673132872859,-1.24159390340159,0.31886939731042,-3.89373804408359,9.871124372607e-05,0.000823959992043938,0.000823959992043938,TRUE
"ENSG00000204789",13.6689815692451,-2.02854783407662,0.521028428718129,-3.89335345686875,9.88679362357639e-05,0.00082491480045407,0.00082491480045407,TRUE
"ENSG00000185559",12.4658970951721,4.52222683315579,1.16195876456815,3.89189958460919,9.94624122430716e-05,0.000829519921440399,0.000829519921440399,TRUE
"ENSG00000101096",45.909402486411,3.23555195722796,0.831542637520137,3.89102351609674,9.98222568094388e-05,0.000831454158704506,0.000831454158704506,TRUE
"ENSG00000162004",114.319085990768,-1.40266133519305,0.360481576741906,-3.8910763425708,9.98005235969647e-05,0.000831454158704506,0.000831454158704506,TRUE
"ENSG00000182986",11.4378354824096,-3.50553621671729,0.901439951216757,-3.88881834223738,0.000100733478307127,0.000837970176412403,0.000837970176412403,TRUE
"ENSG00000180884",70.7274043532162,-1.19681182841503,0.307776406591975,-3.88857561132575,0.000100834257845491,0.000838093432962159,0.000838093432962159,TRUE
"ENSG00000112773",227.556350852301,-1.29646631177613,0.333427309354113,-3.88830271367853,0.000100947675971082,0.000838678625377129,0.000838678625377129,TRUE
"ENSG00000134253",128.925218440546,-1.31508730855486,0.338332140192109,-3.88697126973553,0.000101502762263181,0.000842572312205095,0.000842572312205095,TRUE
"ENSG00000176912",30.2801510434548,-1.50849420205339,0.388132232201833,-3.88654710147586,0.000101680204612575,0.000843499723153477,0.000843499723153477,TRUE
"ENSG00000069399",49.2404256645175,1.90582348374096,0.490370447367571,3.88649743060964,0.000101701002571097,0.000843499723153477,0.000843499723153477,TRUE
"ENSG00000136059",10.5830971959417,-2.30940176411221,0.594463133860571,-3.88485278996943,0.000102391910911651,0.000848147778617795,0.000848147778617795,TRUE
"ENSG00000239873",103.426677388594,1.86942041514936,0.481335197926844,3.88382238240863,0.000102827036631683,0.00085102902685959,0.00085102902685959,TRUE
"ENSG00000132801",84.8315007464775,1.16275868965383,0.299431494694748,3.88322107144806,0.000103081767060151,0.000851691260977071,0.000851691260977071,TRUE
"ENSG00000249780",64.9695205877386,1.20089150407063,0.309578535668837,3.87911746360621,0.000104836124924217,0.000864355010527406,0.000864355010527406,TRUE
"ENSG00000203709",84.5950724714343,-1.14034944645017,0.293979231907999,-3.87901362640147,0.000104880880387201,0.000864358531982262,0.000864358531982262,TRUE
"ENSG00000185614",73.6182772328517,-1.0223203964969,0.263598479821764,-3.87832432564921,0.000105178437259115,0.000865933361187738,0.000865933361187738,TRUE
"ENSG00000249021",4.89604029565908,-4.1973303329675,1.08241334966979,-3.87775181657541,0.000105426183019926,0.000867386136162677,0.000867386136162677,TRUE
"ENSG00000279348",159.446514704039,1.23061600901082,0.317540380862023,3.87546303770903,0.00010642213408445,0.000874473321749976,0.000874473321749976,TRUE
"ENSG00000145536",6.5279828696437,-3.39498713569341,0.876154174562389,-3.87487411948828,0.000106679831400454,0.000876221580656044,0.000876221580656044,TRUE
"ENSG00000240476",20.2380775874861,4.31754056743072,1.11428410297781,3.87472149687188,0.000106746711618414,0.000876401738883142,0.000876401738883142,TRUE
"ENSG00000262074",49.3550000582327,-1.61031833083117,0.415650809859694,-3.8742095351017,0.000106971345642138,0.000877507054554503,0.000877507054554503,TRUE
"ENSG00000179163",583.926134879226,1.47161347006111,0.380135748840321,3.87128407299379,0.000108263534368489,0.000887360511412848,0.000887360511412848,TRUE
"ENSG00000274964",70.163919803148,1.28193432380356,0.331182350510875,3.87078092122383,0.000108487257581401,0.000888704228159271,0.000888704228159271,TRUE
"ENSG00000226203",30.6742342128686,6.31201721582564,1.63218023584026,3.86723051610544,0.000110078365141777,0.00089921158018413,0.00089921158018413,TRUE
"ENSG00000117971",21.5161433830588,4.49110726591564,1.16220207344244,3.86430842668606,0.000111404383848516,0.000907382656918216,0.000907382656918216,TRUE
"ENSG00000233237",763.133126117373,1.25958208827519,0.325996706851092,3.86378776780262,0.000111642230305751,0.000908560871757865,0.000908560871757865,TRUE
"ENSG00000287697",29.9544250673925,-1.46618376079345,0.379520807154544,-3.86325000672865,0.000111888392183494,0.000910013825409088,0.000910013825409088,TRUE
"ENSG00000275379",272.396619442137,-5.04483522999489,1.30671577702305,-3.8606981860187,0.000113063491712487,0.000918211172387247,0.000918211172387247,TRUE
"ENSG00000287979",154.191974816819,-1.2250776131542,0.317342091652139,-3.86043214997489,0.000113186667692148,0.000918828823201162,0.000918828823201162,TRUE
"ENSG00000087258",607.681798167532,-1.24940870185119,0.323976229926054,-3.85648262570487,0.000115030269899905,0.000931313683347972,0.000931313683347972,TRUE
"ENSG00000278463",97.29447251677,-1.35886665221999,0.352402467767623,-3.85600776529194,0.000115253828024621,0.000932503897366012,0.000932503897366012,TRUE
"ENSG00000102445",266.943859605423,-1.15138500910894,0.298603797370552,-3.85589540135729,0.000115306787428049,0.000932545436772927,0.000932545436772927,TRUE
"ENSG00000179588",176.939444906468,-1.0677946990608,0.27700232239056,-3.85482219010158,0.000115813771443942,0.000935481660888744,0.000935481660888744,TRUE
"ENSG00000226833",29.3453736650456,-1.43367920009201,0.371948928363285,-3.85450552687631,0.000115963764062244,0.000935530589759908,0.000935530589759908,TRUE
"ENSG00000183421",1830.72140694191,-1.02784224597025,0.26665859684908,-3.85452506731659,0.000115954503117969,0.000935530589759908,0.000935530589759908,TRUE
"ENSG00000090013",406.435955971874,1.15945639702032,0.300845889787652,3.85398782691932,0.000116209375606315,0.000937124323799644,0.000937124323799644,TRUE
"ENSG00000197093",52.2424009278308,-1.68491993572623,0.437609574926073,-3.85028123758688,0.000117982270524478,0.000950242169746716,0.000950242169746716,TRUE
"ENSG00000169918",54.7534469780182,1.33738467638101,0.34740591733166,3.84963125168717,0.000118295781163805,0.000952373838527263,0.000952373838527263,TRUE
"ENSG00000204682",101.865027174267,1.43880229030308,0.373946392313531,3.847616449517,0.000119272588840505,0.000958866089191778,0.000958866089191778,TRUE
"ENSG00000158716",5.22908506320786,-4.75687304095952,1.23726200014438,-3.84467723118015,0.000120711216732569,0.000969019355730079,0.000969019355730079,TRUE
"ENSG00000135363",39.1405279681828,3.04464726340979,0.792114011598678,3.8436982793234,0.000121193994864079,0.000971722087449884,0.000971722087449884,TRUE
"ENSG00000213199",45.6967415238512,-1.41238081081246,0.367727532415829,-3.84083509204128,0.000122616468600851,0.000982291915056692,0.000982291915056692,TRUE
"ENSG00000176978",1825.95899443626,-1.12404474972105,0.292725742676197,-3.83992449534725,0.000123072155529516,0.000985537560850118,0.000985537560850118,TRUE
"ENSG00000181409",73.4873619447633,-1.90808255442559,0.497108237938619,-3.83836438184555,0.000123856590883421,0.000990598714370725,0.000990598714370725,TRUE
"ENSG00000148908",350.750775458393,-1.33580643081616,0.34904877063828,-3.82699079092434,0.000129719365944551,0.00103114468673168,0.00103114468673168,TRUE
"ENSG00000198729",45.2185162891174,-1.78820986676664,0.46743234249066,-3.82560149184022,0.000130453174804193,0.00103613297576658,0.00103613297576658,TRUE
"ENSG00000238164",247.88050409326,-1.10536125268998,0.289016533264054,-3.82456062359621,0.000131005508556036,0.00103967293908593,0.00103967293908593,TRUE
"ENSG00000269707",7.39041514064102,-4.30960788683497,1.12749884202452,-3.82227256135952,0.000132227418242495,0.00104809041801236,0.00104809041801236,TRUE
"ENSG00000249464",12.5196530540628,-3.4102342269404,0.892265569168002,-3.82199464462165,0.000132376565316851,0.00104884626050926,0.00104884626050926,TRUE
"ENSG00000176692",22.1779429440084,-1.98221629413683,0.518826270999604,-3.82057811050656,0.000133139230163132,0.00105317722066974,0.00105317722066974,TRUE
"ENSG00000273340",47.7295110645405,1.57226415774062,0.411752816584885,3.81846606607606,0.000134284051243728,0.00106137199643351,0.00106137199643351,TRUE
"ENSG00000104881",118.278925131942,-1.27044523564743,0.332995062479626,-3.81520742736287,0.000136068586622831,0.00107460565838744,0.00107460565838744,TRUE
"ENSG00000177301",31.9741106280104,-1.60221378172211,0.420361247692494,-3.81151638148665,0.000138116900507703,0.00108813795676756,0.00108813795676756,TRUE
"ENSG00000234996",21.0706877982039,-1.54240214042249,0.404688591408307,-3.8113309175704,0.00013822058464841,0.00108851501617906,0.00108851501617906,TRUE
"ENSG00000110719",689.335860303982,1.0983800827146,0.288244379283971,3.81058629987197,0.000138637603909445,0.0010913583522932,0.0010913583522932,TRUE
"ENSG00000166813",230.343587733366,-1.39731197518882,0.366812656194977,-3.80933414262046,0.000139341541364243,0.00109474186720452,0.00109474186720452,TRUE
"ENSG00000226149",23.9085483440102,2.61569169160764,0.686817038414553,3.80842574558968,0.000139854329473809,0.00109827610568256,0.00109827610568256,TRUE
"ENSG00000228144",117.590225856956,1.75868375438723,0.461932206326127,3.80723346478594,0.000140530067163906,0.00110313839759622,0.00110313839759622,TRUE
"ENSG00000176593",25.588628658331,-1.82845062463465,0.480593185682529,-3.80457043317816,0.000142050489675422,0.00111328074685733,0.00111328074685733,TRUE
"ENSG00000101017",61.3662155729749,-1.22026545628549,0.320817034642953,-3.80361802684064,0.000142598004615396,0.00111650959809509,0.00111650959809509,TRUE
"ENSG00000285844",51.2236745780995,-1.12873430530393,0.297064515691848,-3.79962683417494,0.000144914131635847,0.00113117720286925,0.00113117720286925,TRUE
"ENSG00000241360",400.00004761201,-1.02231118901806,0.269070709649089,-3.79941462358099,0.000145038265957227,0.00113138245921883,0.00113138245921883,TRUE
"ENSG00000137877",56.5897767585624,1.6466442395516,0.433450107319523,3.79892451690584,0.000145325340645806,0.00113257346812653,0.00113257346812653,TRUE
"ENSG00000147174",56.6636482610597,1.56161599171371,0.411293519709262,3.7968407399601,0.00014655187453078,0.00114076447164698,0.00114076447164698,TRUE
"ENSG00000204758",30.4604888206537,2.24417499166255,0.591239994634538,3.79570903867852,0.00014722208410634,0.00114506717909435,0.00114506717909435,TRUE
"ENSG00000253807",5.9144624207731,-3.6029724167737,0.949202560286624,-3.79578876787451,0.000147174773008062,0.00114506717909435,0.00114506717909435,TRUE
"ENSG00000254154",11.7910961282941,5.98903099118162,1.57826140272179,3.79470154997976,0.000147821160399055,0.00114926826420302,0.00114926826420302,TRUE
"ENSG00000224505",9.54172269664169,-2.42266093258788,0.638713208498497,-3.79303402583945,0.000148817755267391,0.00115609458564098,0.00115609458564098,TRUE
"ENSG00000053747",37.8431913556953,-1.60206977639789,0.422535356182391,-3.79156383710134,0.000149701656742981,0.00116157286304472,0.00116157286304472,TRUE
"ENSG00000255874",30.5256427422957,5.73700750862205,1.513418630049,3.79076046423211,0.000150186743624016,0.00116487323545135,0.00116487323545135,TRUE
"ENSG00000145040",465.602079759729,-1.28254970207274,0.338778177608097,-3.78580967383445,0.000153208906983929,0.00118736902912545,0.00118736902912545,TRUE
"ENSG00000205592",111.879258342743,-3.60035109129094,0.951165146567905,-3.78520081847207,0.00015358450515847,0.0011898070187068,0.0011898070187068,TRUE
"ENSG00000277985",10.7440703873893,6.4110032978104,1.6946365193504,3.78311409237653,0.000154878376670059,0.0011988779145254,0.0011988779145254,TRUE
"ENSG00000136295",7847.92159502908,-1.30595715886427,0.345558084105574,-3.77926959007353,0.000157289060369231,0.00121512654046737,0.00121512654046737,TRUE
"ENSG00000104983",62.1791800844192,-1.13292623482407,0.299801941813804,-3.77891559997861,0.000157512795412024,0.00121637306841151,0.00121637306841151,TRUE
"ENSG00000147679",420.199134162822,1.05304139106892,0.278784155011572,3.77726413836257,0.000158560545014812,0.0012239794407141,0.0012239794407141,TRUE
"ENSG00000196437",6.20047924465975,-3.24988895456673,0.862809075433963,-3.76663742547231,0.000165461023324205,0.00126920711793811,0.00126920711793811,TRUE
"ENSG00000114270",50.0367690839669,-1.38857416334716,0.368792994992777,-3.76518584192295,0.00016642525366593,0.00127409737779033,0.00127409737779033,TRUE
"ENSG00000154096",4.47297409975026,-4.06567415292033,1.0799026893023,-3.76485232715467,0.000166647540097158,0.00127484827648235,0.00127484827648235,TRUE
"ENSG00000198435",6.12935553284395,-3.15624043943019,0.839439173216136,-3.75993942162327,0.000169954506662597,0.00129755008825919,0.00129755008825919,TRUE
"ENSG00000269189",55.4579839057457,-1.31234344955744,0.35028098855365,-3.74654489521756,0.000179286928451505,0.00135963827914308,0.00135963827914308,TRUE
"ENSG00000144481",19.4492312326649,3.6980870093307,0.989793727582267,3.73621988731317,0.00018680732949343,0.00140693554182788,0.00140693554182788,TRUE
"ENSG00000120784",4.9712746625142,-5.58978396768466,1.49685515806893,-3.73435194283993,0.000188199165842722,0.00141577759828983,0.00141577759828983,TRUE
"ENSG00000279873",25.504209259834,-1.74510431922183,0.467496376005894,-3.7328724002768,0.000189308509059732,0.00142247653878833,0.00142247653878833,TRUE
"ENSG00000204540",13.1329003547393,5.87110381167393,1.57379933061697,3.73052885298427,0.00019107825822027,0.00143466883212824,0.00143466883212824,TRUE
